x1,x2,xavg,estim,subj
-10,20,5,11.0132,1
0,-10,-5,-8.983376,1
10,-20,-5,-13.0826,1
-10,-10,-10,-9.72750000000001,1
10,10,10,7.74160000000001,1
-20,0,-10,-11.67447,1
0,20,10,6.17225000000001,1
-20,10,-5,-2.5866257,1
0,-20,-10,-14.32813,1
0,-20,-10,-9.62299999999999,1
-20,-20,-20,-7.37647,1
0,-20,-10,-13.6026,1
-10,20,5,13.81846,1
20,-10,5,-12.2512,1
20,-10,5,-5.64678,1
-20,-10,-15,-9.86345,1
0,20,10,5.89350000000002,1
-10,10,0,13.3379,1
10,10,10,6.35489999999999,1
-10,20,5,7.80077,1
10,-10,0,-7.3845,1
-20,-20,-20,-9.96249,1
10,20,15,13.01939,1
-20,0,-10,-9.13275,1
0,10,5,10.34742,1
-10,0,-5,-10.76364,1
-10,0,-5,6.95296,1
10,0,5,7.05340000000001,1
10,-20,-5,-13.19758,1
-10,-20,-15,12.84084,1
0,-10,-5,-12.56505,1
-20,10,-5,10.7502,1
10,10,10,11.52971,1
10,-10,0,-14.69915,1
0,-10,-5,-10.2785,1
10,0,5,-11.9305,1
20,20,20,19.25471,1
10,0,5,-14.7322,1
20,10,15,-4.38582,1
-10,20,5,-11.4989,1
20,10,15,-7.48641,1
-10,-20,-15,-11.61799,1
-20,-20,-20,-11.29416,1
-20,0,-10,-6.499149,1
0,-10,-5,-7.02180000000001,1
10,-10,0,-10.8153,1
-10,-20,-15,-13.9155,1
0,10,5,4.7603,1
10,-20,-5,-7.7929705,1
-20,0,-10,4.48259999999999,1
20,20,20,12.96571,1
10,20,15,5.96379999999999,1
-10,-20,-15,-11.47688,1
-20,10,-5,-9.49298,1
0,0,0,14.04247,1
20,20,20,14.71839,1
0,10,5,10.6305,1
10,0,5,-5.27564,1
-10,10,0,-6.94519,1
20,20,20,8.68039999999999,1
0,-10,-5,-9.8892,1
-10,-20,-15,-6,1
20,10,15,-11.79967,1
-20,0,-10,-3.4113654,1
0,0,0,-9.52880999999999,1
-20,10,-5,-7.79572,1
10,-20,-5,-4.65012,1
20,10,15,3.77379999999999,1
20,-10,5,-11.6265,1
-10,10,0,7.72672,1
-10,10,0,9.917,1
10,10,10,11.31094,1
20,-10,5,-9.33680000000001,1
20,10,15,10.81377,1
10,-10,0,-10.3572,1
-10,-10,-10,-11.1614,1
20,0,10,5.55869999999999,1
-20,-10,-15,-11.7151,1
10,10,10,7.92111,1
-20,10,-5,10.5208,1
0,20,10,11.45037,1
0,0,0,-9.42525000000001,1
-10,10,0,4.09009,1
0,20,10,14.57843,1
0,20,10,4.7654,1
0,0,0,7.84896,1
0,20,10,11.4976,1
-10,-10,-10,-6.18219999999999,1
10,20,15,-11.7063,1
0,10,5,6.56360000000001,1
-20,-10,-15,-10.2541,1
-10,0,-5,4.40729999999999,1
-10,-10,-10,-9.92449999999999,1
-10,20,5,6.2551,1
10,20,15,-6.61565,1
-10,-10,-10,-9.05564,1
-20,10,-5,6.02029,1
10,-20,-5,-6.76364,1
20,0,10,-11.8668,1
20,0,10,-10.48549,1
20,-10,5,-12.22243,1
0,-20,-10,3.36503,1
-20,-20,-20,6.965,1
-20,-10,-15,-9.57252,1
10,10,10,-6.42908,1
-10,-10,-10,6.44025,1
-20,-20,-20,-7.32807,1
-20,0,-10,-6.91062,1
-10,0,-5,5.11985,1
0,-20,-10,-10.67175,1
0,0,0,6.1001,1
10,0,5,4.79640000000001,1
-10,0,-5,-9.43495,1
20,0,10,7.83365000000001,1
0,10,5,6.61548000000001,1
10,20,15,9.47736999999999,1
10,-20,-5,-7.03469999999999,1
-10,20,5,11.7517,1
-20,-10,-15,-8.90008,1
20,20,20,7.26477,1
20,0,10,-15.9929,1
10,-10,0,-12.6916,1
0,-10,-5,-12.8777,1
-20,10,-5,51.060784,2
-10,-20,-15,52.570441,2
-10,-20,-15,46.4857,2
10,-10,0,16.32121,2
-20,-10,-15,12.0497,2
0,10,5,84.652113,2
10,-20,-5,-87.3226999999999,2
0,-20,-10,-79.6609,2
0,-10,-5,39.590664,2
-10,10,0,-15.236,2
-20,-20,-20,44.334998,2
10,10,10,-15.6816,2
-10,20,5,-64.0967000000001,2
10,20,15,25.1986,2
-20,0,-10,-15.7503,2
-10,10,0,-36.1663,2
10,10,10,52.97821,2
0,0,0,22.44676,2
-10,20,5,-80.8509,2
0,20,10,-33.3771,2
0,0,0,46.24203,2
10,20,15,68.506772,2
0,20,10,-9.21526999999998,2
20,-10,5,39.39139,2
10,-10,0,16.80141,2
-10,20,5,23.2157,2
-20,10,-5,-54.4446,2
10,10,10,33.537014,2
-10,10,0,17.129713,2
20,20,20,-80.1641999999999,2
0,0,0,52.00212,2
0,0,0,-27.3865000000001,2
20,0,10,46.21632,2
10,-20,-5,74.416914,2
-10,-10,-10,9.238225,2
10,0,5,-31.2456999999999,2
-20,0,-10,63.3872343,2
10,20,15,-89.1445,2
-20,0,-10,-5.73331999999999,2
20,0,10,-24.13274,2
20,-10,5,10.53501,2
10,-10,0,5.78679,2
-20,-10,-15,-12.5937,2
-10,-10,-10,72.134539,2
20,20,20,-6.44394999999997,2
10,-20,-5,-70.2544,2
20,0,10,86.118258,2
20,-10,5,13.92262,2
10,10,10,-57.8878,2
-10,-10,-10,88.09207,2
-10,-20,-15,90.80243,2
-10,0,-5,9.57810000000001,2
0,-20,-10,-0.0752899999999954,2
-20,-10,-15,-45.7894,2
0,-10,-5,72.70685,2
-20,-20,-20,17.5297,2
10,-20,-5,99.24015,2
20,10,15,85.75753,2
-10,-10,-10,-57.1459,2
10,10,10,-94.8436,2
-10,-20,-15,-96.68386,2
-10,-10,-10,92.31483,2
0,10,5,0.0600000000000023,2
20,0,10,-14.2476,2
-20,-20,-20,-72.6918,2
10,-20,-5,42.24106,2
0,10,5,-35.66231,2
0,-10,-5,61.716,2
-10,20,5,23.10631,2
-10,20,5,-17.6668999999999,2
20,20,20,-9.73090000000002,2
20,-10,5,-23.81554,2
0,-20,-10,22.12775,2
-20,10,-5,21.212519,2
20,10,15,-42.72927,2
0,-10,-5,123.60994,2
0,-10,-5,61.080924,2
-20,10,-5,-29.13294,2
10,0,5,-47.1551,2
-10,10,0,11.0599,2
0,-20,-10,-65.9905,2
0,10,5,-23.60558,2
0,20,10,-26.76764,2
20,0,10,-21.87863,2
-10,10,0,-39.88064,2
10,0,5,68.95798,2
20,10,15,29.2483,2
-10,0,-5,80.426641,2
-10,0,-5,-52.8321,2
10,-10,0,69.4072,2
0,0,0,29.63675,2
10,0,5,-16.64663,2
-20,-10,-15,-91.8189,2
10,-10,0,41.128818,2
20,10,15,-72.7273,2
-20,0,-10,59.111651,2
10,20,15,15.267079,2
-10,0,-5,-16.1944,2
-20,0,-10,70.82946,2
10,0,5,117.27114,2
-20,10,-5,28.23386,2
-20,-10,-15,-18.43086,2
0,20,10,-44.9493,2
20,20,20,75.84208,2
-20,-20,-20,44.6029,2
0,-20,-10,-16.16239,2
-10,0,-5,-22.7148,2
0,20,10,-27.2523,2
-20,-20,-20,96.01939,2
20,10,15,-60.2155,2
10,20,15,-26.24995,2
-10,-20,-15,52.7241,2
20,-10,5,-45.9111,2
20,20,20,-28.1659,2
0,10,5,-29.9638,2
-10,10,0,9.71969999999999,2
10,20,15,18.3634064,2
-10,0,-5,-38.4952,2
-10,10,0,24.38954,2
0,-20,-10,73.178569,2
0,20,10,-96.9429,2
-10,0,-5,-27.18926,2
10,20,15,16.85538,2
-10,-10,-10,16.33543,2
10,10,10,-51.9738,2
-20,-20,-20,68.18863,2
20,-10,5,-21.33318,2
-10,0,-5,16.7186,2
-10,20,5,18.0304,2
10,10,10,-19.38377,2
-10,20,5,-17.27444,2
20,20,20,12.8431,2
-10,-10,-10,18.8307,2
0,10,5,-25.2467,2
-20,10,-5,-18.03604,2
20,10,15,-11.6766,2
-20,0,-10,34.11201,2
0,20,10,-80.9211,2
-10,-20,-15,-7.16720000000001,2
-20,0,-10,55.5295,2
-20,-20,-20,-35.9196,2
-20,0,-10,51.359153,2
20,10,15,-44.0124000000001,2
-20,-10,-15,59.618095,2
10,-20,-5,72.288562,2
-20,-10,-15,22.343056,2
10,0,5,-54.1221,2
-10,0,-5,-88.5085,2
10,-20,-5,-43.47247,2
20,10,15,-33.51861,2
10,-10,0,29.31041,2
0,20,10,50.91625,2
10,10,10,19.55459,2
-10,-20,-15,-24.4628,2
10,10,10,-38.74616,2
10,-20,-5,22.6361,2
0,-20,-10,-6.99769000000003,2
0,0,0,17.63981,2
20,20,20,40.4667,2
10,-10,0,21.0927,2
-10,10,0,-19.7726,2
0,10,5,-80.556,2
-20,-10,-15,18.19684,2
10,-10,0,37.0115,2
10,-10,0,-90.0504,2
20,0,10,-44.023,2
0,-20,-10,107.19898,2
10,20,15,-75.1737,2
-10,10,0,-44.3235999999999,2
0,0,0,-25.7263,2
-20,10,-5,182.7509,2
-10,-10,-10,-23.60129,2
-10,0,-5,-9.94390000000001,2
-20,-10,-15,25.2729,2
-20,-10,-15,-11.21171,2
-10,-10,-10,162.6539,2
20,20,20,12.91588,2
-10,20,5,-41.1237,2
-20,-20,-20,-42.3745,2
0,-10,-5,129.32866,2
10,0,5,150.86858,2
20,-10,5,54.36094,2
10,-10,0,14.810099,2
10,0,5,86.151812,2
0,0,0,-83.8182,2
-10,10,0,36.42127,2
10,20,15,14.84804,2
0,0,0,132.35787,2
-20,0,-10,23.5157,2
20,20,20,20.0624,2
0,-20,-10,175.9452,2
10,-20,-5,35.86241,2
10,10,10,-44.69278,2
20,0,10,-24.0203,2
20,-10,5,-56.70521,2
-20,10,-5,-52.723,2
20,10,15,14.7263,2
-20,10,-5,-49.51785,2
0,-10,-5,-139.2836,2
20,-10,5,-56.02956,2
10,20,15,187.8749,2
-10,-20,-15,-44.8239,2
0,-10,-5,-30.4528,2
0,-20,-10,16.16021,2
10,0,5,-34.53297,2
20,0,10,-40.90524,2
-10,-10,-10,-51.0735,2
20,0,10,88.80439,2
20,0,10,-9.19421999999997,2
20,20,20,-125.3419,2
10,-20,-5,41.792796,2
-10,20,5,70.64101,2
0,10,5,132.82198,2
0,-10,-5,-80.8591,2
0,20,10,182.488,2
10,0,5,-13.7108,2
0,-10,-5,-22.0635,2
-20,-20,-20,-60.82198,2
-10,-20,-15,112.28141,2
-20,-20,-20,-27.0805,2
-10,20,5,-18.3546,2
0,20,10,-84.0519,2
-10,-20,-15,-114.2838,2
0,10,5,-51.98893,2
-20,0,-10,162.7925,2
20,10,15,30.5493,2
0,0,0,-10.5597,2
0,10,5,74.71428,2
-20,10,-5,-70.23636,2
20,-10,5,-48.832,2
20,20,20,-68.8214,2
20,-10,5,149.53496,2
-10,10,0,45.337,2
20,20,20,93.79083,2
-20,10,-5,-44.39555,2
-10,-20,-15,39.13319,2
20,0,10,-69.61401,2
10,10,10,50.73783,2
20,10,15,50.23654,2
-20,0,-10,66.53586,2
0,20,10,168.5869,2
0,-10,-5,164.20777,2
-20,-20,-20,90.90502,2
-20,-10,-15,57.0226,2
20,0,10,-12.96361,2
0,0,0,139.25929,2
0,-20,-10,21.68937,2
10,0,5,-94.7549,2
-10,0,-5,93.60129,2
-10,-10,-10,41.4487,2
20,20,20,25.41427,2
-10,-20,-15,110.94573,2
20,-10,5,35.202589,2
10,20,15,-6.00990000000002,2
10,-20,-5,9.20783,2
-10,0,-5,11.1589,2
-10,-10,-10,-64.0957,2
10,20,15,49.27288,2
-10,20,5,-24.92963,2
20,-10,5,18.7221,2
10,10,10,19.27907,2
-20,0,-10,93.84189,2
-10,10,0,-51.7267,2
10,10,10,57.00373,2
-20,0,-10,-47.1658,2
20,10,15,53,2
-20,-10,-15,56.4569283,2
10,0,5,24.66091,2
20,-10,5,-88.391,2
0,10,5,-24.4871,2
10,-20,-5,17.619728,2
10,-20,-5,21,2
-20,10,-5,16.9321,2
10,20,15,-17.49194,2
0,10,5,16.802452,2
10,0,5,39.130176,2
0,-10,-5,31.5412,2
-20,-10,-15,26.269215,2
10,-20,-5,11.7227,2
0,-10,-5,12.19089,2
-10,0,-5,-22.2988,2
0,10,5,-13.07375,2
-20,0,-10,108.35709,2
0,20,10,183.82449,2
-10,0,-5,104.25051,2
0,0,0,103.45882,2
-10,-10,-10,-60.3381,2
0,10,5,10.46155,2
10,10,10,10.97832,2
10,20,15,-23.1722,2
-20,-20,-20,17.5411,2
-20,-20,-20,-13.5747,2
0,-10,-5,26.4229,2
10,20,15,-10.7118,2
10,0,5,-18.7436,2
0,-20,-10,29.8629,2
-20,10,-5,-14.34811,2
20,20,20,8.88069999999999,2
-20,-20,-20,-27.67641,2
-20,-10,-15,-20.5961,2
20,0,10,-42.23284,2
0,-20,-10,-40.5946,2
0,0,0,-26.4692,2
10,-10,0,-28.76517,2
0,20,10,-44.59178,2
0,-10,-5,-40.9196,2
-10,-20,-15,-23.48504,2
-20,10,-5,85.33221,2
-10,-10,-10,12.797883,2
10,10,10,-21.8992,2
0,20,10,-8.98145999999997,2
-10,-20,-15,-40.90849,2
20,10,15,14.98776,2
-10,10,0,30.4738,2
-20,-10,-15,-12.9488,2
10,-10,0,8.82385999999997,2
-10,20,5,-17.42755,2
-20,0,-10,17.1484,2
-10,-10,-10,11.49935,2
0,20,10,15.06267,2
20,0,10,16.58121,2
10,-10,0,23.79978,2
0,-20,-10,-43.2469,2
20,-10,5,35.42599,2
20,10,15,15.89469,2
10,-10,0,30.05025,2
20,0,10,32.21459,2
10,-20,-5,-8.49628000000001,2
-10,20,5,18.66456,2
-10,-20,-15,-35.1652,2
-20,-20,-20,-26.1483,2
-10,0,-5,-15.8151,2
10,0,5,14.9271,2
0,-20,-10,22.4761,2
-10,10,0,-21,2
0,10,5,9.30764999999997,2
20,20,20,22.1922,2
0,0,0,25.22574,2
-10,20,5,18.6831,2
0,0,0,17.3919,2
-10,20,5,9.64175999999998,2
-10,10,0,-32.3674,2
10,-10,0,-23.74616,2
20,10,15,19.3914,2
-20,10,-5,-31.1397,2
-10,10,0,18.8134,2
10,20,15,-5.23723999999999,2
-10,0,-5,-40.0031,2
-10,10,0,49.869755,2
0,-20,-10,73.497152,2
0,20,10,-3.80313000000001,2
-10,0,-5,-13.16177,2
10,20,15,10.3421,2
-10,-10,-10,15.23254,2
10,10,10,8.61405999999999,2
-20,-20,-20,-7.99556000000001,2
20,-10,5,45.844136,2
-10,0,-5,8.74860000000001,2
-10,20,5,23.4511,2
10,10,10,26.96766,2
-10,20,5,-64.95218,2
20,20,20,-17.7147,2
-10,-10,-10,11.78992,2
0,10,5,-4.20623000000001,2
-20,10,-5,-12.43515,2
20,10,15,14.7585,2
-20,0,-10,-18.4639,2
0,20,10,7.91743000000002,2
-10,-20,-15,-31.3666,2
-20,0,-10,16.3456,2
-20,-20,-20,5.22343999999998,2
-20,0,-10,-17.30927,2
20,10,15,4.86529999999999,2
-20,-10,-15,17.98242,2
10,-20,-5,4.89323999999999,2
-20,-10,-15,-6.01636999999999,2
10,0,5,6.66980000000001,2
-10,0,-5,7.51390000000001,2
10,-20,-5,10.90032,2
20,10,15,9.21007700000001,2
10,-10,0,-14.7398,2
0,20,10,10.8375,2
10,10,10,8.55797000000001,2
-10,-20,-15,-9.37914000000001,2
10,10,10,15.7742202,2
10,-20,-5,-30.3365,2
0,-20,-10,6.68691000000001,2
0,0,0,-26.3257,2
20,20,20,-16.6449,2
10,-10,0,-14.6169,2
-10,10,0,-17.7279,2
0,10,5,23.07095,2
-20,-10,-15,-13.47119,2
10,-10,0,43.7005,2
10,-10,0,38.36573,2
20,0,10,11.91378,2
0,-20,-10,-33.0339,2
10,20,15,4.02163999999999,2
-10,10,0,-24.4792,2
0,0,0,-44.6001,2
-20,10,-5,-33.23746,2
-10,-10,-10,3.56896999999998,2
-10,0,-5,-22.0469,2
-20,-10,-15,-16.29032,2
-20,-10,-15,21.047043,2
-10,-10,-10,-11.78203,2
20,20,20,8.93434999999999,2
-10,20,5,-24.1885,2
-20,-20,-20,12.5809,2
0,-10,-5,20.383,2
10,0,5,28.632,2
20,-10,5,8.40909999999997,2
10,-10,0,22.47101,2
10,0,5,6.93435999999997,2
0,0,0,5.2869,2
-10,10,0,-7.60212000000001,2
10,20,15,-13.19443,2
0,0,0,13.4342,2
-20,0,-10,-9.21753000000001,2
20,20,20,-17.4678,2
0,-20,-10,15.38881,2
10,-20,-5,-8.36490000000001,2
10,10,10,16.61471,2
20,0,10,16.2771,2
20,-10,5,15.686355,2
-20,10,-5,-12.2972,2
20,10,15,-9.9032,2
-20,10,-5,40.467705,2
0,-10,-5,11.53663,2
20,-10,5,37.25644,2
10,20,15,36.460555,2
-10,-20,-15,12.0116,2
0,-10,-5,22.3268,2
0,-20,-10,8.79270200000002,2
10,0,5,32.16126,2
20,0,10,25.60124,2
-10,-10,-10,-20.5888,2
20,0,10,-13.58564,2
20,0,10,19.4019,2
20,20,20,25.145748,2
10,-20,-5,16.49755,2
-10,20,5,-32.9197,2
0,10,5,-19.649,2
0,-10,-5,27.79632,2
0,20,10,7.20722999999998,2
10,0,5,20.5898,2
0,-10,-5,-38.7922,2
-20,-20,-20,-57.19859,2
-10,-20,-15,16.9497,2
-20,-20,-20,-9.81529999999998,2
-10,20,5,-18.3458,2
0,20,10,32.9347,2
-10,-20,-15,20.20759,2
0,10,5,19.54896,2
-20,0,-10,12.585637,2
20,10,15,25.3135,2
0,0,0,28.57083,2
0,10,5,34.130245,2
-20,10,-5,-24.61069,2
20,-10,5,20.2971,2
20,20,20,-39.2021,2
20,-10,5,24.952,2
-10,10,0,30.0773,2
20,20,20,18.85538,2
-20,10,-5,-8.94391000000002,2
-10,-20,-15,15.777838,2
20,0,10,-6.78548999999998,2
10,10,10,34.109876,2
20,10,15,4.27433000000002,2
-20,0,-10,6.22852999999998,2
0,20,10,3.63607000000002,2
0,-10,-5,-15.1464,2
-20,-20,-20,-4.55011000000002,2
-20,-10,-15,29.808,2
20,0,10,33.752657,2
0,0,0,14.7682,2
0,-20,-10,12.42805,2
10,0,5,13.37694,2
-10,0,-5,28.2076,2
-10,-10,-10,30.8545,2
20,20,20,28.97272,2
-10,-20,-15,-16.6542,2
20,-10,5,40.391531,2
10,20,15,-16.9925000000001,2
10,-20,-5,29.27598,2
-10,0,-5,44.0687,2
-10,-10,-10,20.59313,2
10,20,15,26.82529,2
-10,20,5,45.4502,2
20,-10,5,-13.749,2
10,10,10,29.670667,2
-20,0,-10,39.05525,2
-10,10,0,-26.8144,2
10,10,10,59.707587,2
-20,0,-10,21.84031,2
20,10,15,38.6064,2
-20,-10,-15,21.84807,2
10,0,5,33.131796,2
20,-10,5,42.838921,2
0,10,5,-22.1489,2
10,-20,-5,10.68977,2
10,-20,-5,22.53777,2
-20,10,-5,10.9755,2
10,20,15,7.80380000000002,2
0,10,5,-9.327,2
10,0,5,13.2815,2
0,-10,-5,-10.8917,2
-20,-10,-15,27.559452,2
10,-20,-5,18.37448,2
0,-10,-5,8.49345,2
-10,0,-5,8.21181999999999,2
0,10,5,-23.38197,2
-20,0,-10,29.179,2
0,20,10,-11.796,2
-10,0,-5,25.7577,2
0,0,0,-28.76444,2
-10,-10,-10,-1.71023000000002,2
0,10,5,-13.79614,2
10,10,10,8.55605000000003,2
10,20,15,32.08607,2
-20,-20,-20,-14.706,2
-20,-20,-20,10.74648,2
0,-10,-5,21.3049,2
10,20,15,-11.2894,2
10,0,5,-25.8051,2
0,-20,-10,-17.96376,2
-20,10,-5,9.84761000000003,2
20,20,20,8.38319999999999,2
-20,-20,-20,46.155434,2
-20,-10,-15,12.645,2
20,0,10,23.117344,2
0,-20,-10,13.39233,2
0,0,0,11.78991,2
10,-10,0,-20.16056,2
0,20,10,12.26451,2
0,-10,-5,13.59143,2
-10,-20,-15,-17.4476,2
-20,10,-5,-92.1573,2
-10,-10,-10,-9.67282,2
10,10,10,-20.8377,2
0,20,10,-6.58463,2
-10,-20,-15,25.82818,2
20,10,15,11.84569,2
-10,10,0,-22.8440000000001,2
-20,-10,-15,-18.1257000000001,2
10,-10,0,2.94069000000002,2
-10,20,5,10.475232,2
-20,0,-10,19.8221,2
-10,-10,-10,40.196432,2
0,20,10,35.991496,2
20,0,10,45.94493,2
10,-10,0,11.11234,2
0,-20,-10,-12.99462,2
20,-10,5,31.06872,2
20,10,15,8.94193000000001,2
10,-10,0,39.56236,2
20,0,10,15.91193,2
10,-20,-5,28.45764,2
-10,20,5,23.942112,2
-10,-20,-15,-31.6764,2
-20,-20,-20,16.93693,2
-10,0,-5,31.6296,2
10,0,5,34.33629,2
0,-20,-10,-21.4112,2
-10,10,0,17.2745,2
0,10,5,16.30619,2
20,20,20,34.586696,2
0,0,0,24.02313,2
-10,20,5,2.8646,2
0,0,0,11.5532,2
-10,20,5,36.659808,2
-10,10,0,-43.0596,2
10,-10,0,-15.60951,2
20,10,15,33.85055,2
-20,10,-5,13.32727,2
-10,-10,-10,4.66173300000003,2
0,0,0,-2.6626,2
-20,-10,-15,19.4328,2
20,0,10,-24.71225,2
-20,10,-5,-27.6523,2
20,10,15,-32.38665,2
0,0,0,-43.24087,2
20,0,10,-43.7045,2
-10,0,-5,21.86751,2
-20,-10,-15,-16.29401,2
-10,-10,-10,12.207382,2
-20,10,-5,-17.294,2
10,-10,0,12.437227,2
10,-20,-5,47.10873,2
10,0,5,13.8147,2
10,20,15,30.93142,2
-20,0,-10,-23.3131,2
0,-10,-5,28.65887,2
20,0,10,-29.0973,2
-10,10,0,-43.5309,2
-20,0,-10,-5.78672,2
10,20,15,33.52424,2
-10,20,5,27.83188,2
-20,-20,-20,10.19964,2
10,0,5,-15.03218,2
0,10,5,10.77408,2
10,-10,0,30.315316,2
0,0,0,9.774,2
20,-10,5,14.9721,2
0,-10,-5,39.88866,2
-10,0,-5,38.63518,2
10,10,10,48.1355,2
-10,10,0,47.23061,2
-10,20,5,-18.8154999999999,2
20,-10,5,12.5579,2
0,20,10,20.452842,2
-10,10,0,17.25511,2
20,20,20,22.04446,2
10,-10,0,22.85446,2
-10,-10,-10,-10.5517,2
-10,-20,-15,20.8602,2
10,-20,-5,-6.06583000000001,2
10,10,10,-13.6908,2
-10,-20,-15,26.874984,2
0,20,10,19.51751,2
20,0,10,29.1436,2
-10,10,0,-2.60890999999998,2
20,10,15,15.90445,2
20,-10,5,-36.0125,2
20,20,20,45.6562,2
10,0,5,21.8763,2
10,10,10,-16.1877,2
-20,-20,-20,-13.3322,2
0,0,0,-26.1153,2
0,20,10,-18.42343,2
-20,-10,-15,-29.4093,2
0,-20,-10,37.20236,2
-10,20,5,-30.6940999999999,2
20,20,20,34.51407,2
-20,-20,-20,35.80014,2
10,10,10,19.5392,2
10,-20,-5,12.20051,2
20,20,20,29.4689,2
20,10,15,30.572998,2
0,-10,-5,-28.3051,2
10,20,15,7.26650000000001,2
-20,-20,-20,-28.9241,2
20,20,20,18.48199,2
20,0,10,-11.7367,2
-10,10,0,-10.17122,2
-10,0,-5,6.62853000000001,2
10,0,5,10.40586,2
0,20,10,28.07961,2
0,10,5,-16.19072,2
0,-20,-10,-13.8407,2
-10,20,5,8.69006999999999,2
-20,10,-5,10.36989,2
10,20,15,20.8061,2
-20,0,-10,16.75781,2
-20,10,-5,17.81508,2
-20,-10,-15,7.05940000000001,2
0,10,5,-12.8053,2
20,10,15,-11.8056,2
0,-20,-10,-24.0475,2
0,20,10,5.74745999999999,2
-10,-10,-10,-16.0163,2
0,-10,-5,-16.2538,2
10,0,5,20.8847,2
10,-20,-5,6.01240000000001,2
20,10,15,-24.69975,2
10,-10,0,28.65478,2
10,20,15,10.3166,2
-10,20,5,-11.1807,2
20,-10,5,-18.90049,2
10,-10,0,31.24944,2
-10,0,-5,11.789,2
-10,-20,-15,-12.80869,2
0,0,0,19.88268,2
0,10,5,8.87569999999999,2
10,-20,-5,17.26659,2
-20,-20,-20,9.14670000000001,2
0,-20,-10,-20.2308,2
-10,-10,-10,41.14139,2
0,-20,-10,52.7974,2
-10,0,-5,-8.48919999999998,2
-10,-20,-15,-10.2248,2
-20,0,-10,22.3419,2
0,10,5,-13.2513,2
-20,10,-5,23.66028,2
10,10,10,-36.21888,2
0,-10,-5,26.8105,2
-20,0,-10,-25.6522,2
-10,-20,-15,12.057,2
20,-10,5,9.46424000000002,2
-20,-10,-15,12.92834,2
20,10,15,12.76364,2
10,-20,-5,25.7995,2
0,-10,-5,14.2817,2
20,-10,5,-11.82216,2
20,0,10,22.77426,2
-20,10,-5,27.4996,2
10,20,15,-13.2176,2
-10,-10,-10,-15.64003,2
0,-10,-5,-19.49656,2
-10,-20,-15,-10.90281,2
20,20,20,18.55765,2
-20,10,-5,-7.22460000000001,2
-20,-20,-20,23.82139,2
-10,10,0,-10.125,2
-20,-10,-15,8.85694999999998,2
-10,-20,-15,19.1506,2
20,10,15,-14.1735,2
20,20,20,9.69576000000001,2
-20,-20,-20,17.7916526,2
-10,0,-5,7.55180000000001,2
20,-10,5,9.67239999999998,2
10,20,15,6.48842000000002,2
0,-20,-10,18.342,2
10,20,15,24.4482,2
20,10,15,-33.41318,2
20,10,15,36.36911,2
-20,-10,-15,4.77161000000001,2
-10,-10,-10,10.50654,2
20,10,15,11.09009,2
20,-10,5,16.49576,2
-10,10,0,32.80141,2
-10,20,5,-9.52080000000001,2
10,-20,-5,5.61103000000003,2
0,-10,-5,29.1699,2
-10,20,5,-24.6399,2
0,0,0,19.4347,2
0,20,10,44.8304,2
0,-20,-10,14.25724,2
10,-20,-5,17.5252,2
10,-10,0,29.1858,2
10,-10,0,27.13966,2
-20,10,-5,-12.90524,2
10,10,10,-17.1453,2
-10,-20,-15,-12.1591,2
-10,10,0,15.835,2
-10,-10,-10,-12.125,2
20,0,10,9.7174,2
0,-20,-10,5.13009999999997,2
-20,0,-10,-25.7963,2
0,20,10,-7.69870000000003,2
20,0,10,17.4544,2
20,20,20,13.40529,2
0,0,0,15.24734,2
-20,10,-5,5.13329999999999,2
10,0,5,24.2026,2
-10,10,0,-21.7319,2
10,-20,-5,9.66755000000001,2
0,0,0,-20.029,2
0,-20,-10,-6.6104,2
10,10,10,5.37673000000001,2
0,-20,-10,-13.79655,2
-10,20,5,21.39138,2
0,0,0,-9.73179999999999,2
10,-10,0,-24.63634,2
10,10,10,-11.89727,2
10,10,10,14.74686,2
10,20,15,6.38976000000002,2
10,0,5,0.0156332999999904,2
20,0,10,-16.8173,2
-20,-20,-20,5.89891,2
-10,-20,-15,9.17613799999998,2
-10,-10,-10,11.0203,2
0,10,5,-21.65599,2
-10,20,5,-11.6988,2
20,20,20,1.92842000000002,2
0,-10,-5,-32.1444,2
10,0,5,15.68844,2
20,-10,5,-17.10091,2
0,20,10,-7.98163,2
0,20,10,-29.6246,2
10,10,10,-35.64255,2
10,-10,0,24.4569,2
0,10,5,8.9204,2
20,-10,5,-21.0615,2
0,20,10,4.16568999999998,2
-10,10,0,33.35307,2
10,0,5,-26.75426,2
-20,-20,-20,9.03624000000002,2
0,10,5,-15.6952,2
-20,10,-5,21.2219,2
-20,-10,-15,19.29019,2
-10,0,-5,-17.1824,2
-10,-10,-10,51.7975,2
0,10,5,14.501406,2
0,0,0,13.4645,2
-20,-10,-15,3.53336999999999,2
-20,0,-10,-1.21785,2
0,10,5,17.40638,2
-20,-10,-15,13.71782,2
-10,20,5,20.51421,2
10,20,15,12.249,2
10,-20,-5,-10.57163,2
-10,0,-5,-29.5718,2
-20,0,-10,8.40111000000002,2
20,20,20,7.03618999999998,2
-10,0,-5,-19.6456,2
-20,0,-10,18.5478,2
-10,0,-5,15.28269,2
10,0,5,14.4852,2
-20,0,-10,6.15299999999999,2
-10,-20,-15,38.3227,2
-20,-20,-20,-13.38061,2
0,-10,-5,12.61258,2
10,-10,0,14.53083,2
20,0,10,30.68765,2
-10,10,0,46.90793,2
